위도,경도,구분,시설명,소재지,설치연도,세부시설명,주관부서,기준일자
35.86195493,128.4975793,녹지 및 조경 관련 시설,궁산,대구광역시 달서구 신당동 산10,2007,"크로스컨트리1, 레그프레스1,스텝싸이클1, 스트레칭로라1, 체어플1, 롤링웨이스트1, 트윈워밍맘1, 트윈트위스트1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.86299364,128.4882847,녹지 및 조경 관련 시설,궁산(한화꿈에그린아파트 105동 뒤),대구광역시 달서구 신당동 산40-5,2017,"공중걷기1, 파도타기2, 공중걷기1, 온몸근육풀기1, 거꾸러매달리기1,역기올리기1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.82754329,128.5606162,녹지 및 조경 관련 시설,앞산(매자골),대구광역시 달서구 송현동 산77-1,1998,"다리근육풀기1, 옆파도타기1,허리돌리기1,등허리지압기1, 온몸노젓기2인용1,하늘걷기2인용1, 온몸역기내리기1, 오금펴기4, 평행봉2, 3단팔굽혀펴기1,윗몸일으키기(목재)2,철봉1, 무릎펴기(목재)6, 에어로빅대1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.81198251,128.5110432,녹지 및 조경 관련 시설,진천천 하천(진천보도교~유라교),대구광역시 달서구 유천동 542-12,2012,"앞으로밀기2, 로프당기기2,허리돌리기2,다리근육풀기2,아래로당기기2, 스윙워커머신2,워킹트레이너머신2,작은활화머신2, 싣업머신2, 골반허리5인조 2",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.80928294,128.524625,녹지 및 조경 관련 시설,진천동쌈지공원,대구광역시 달서구 진천동 400,2016,"하체흔들기+공중걷기,등허리펴기,윗몸일으키기+허리돌리기,온몸근육풀기+어깨근육풀기",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.82687773,128.5305959,녹지 및 조경 관련 시설,월곡로(월성네거리~학산중),대구광역시 달서구 월성동 89-1,,"트리플트위스트1, 롤링웨스트1, 스트레칭로라1, 공중걷기1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.8243892,128.5624201,녹지 및 조경 관련 시설,앞산,대구광역시 달서구 송현동 산8,2010,"옆파도타기1, 하늘걷기1, 옆파도타기1, 마라톤운동1, 온몸노젓기1, 마라톤운동1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.86534536,128.5184954,녹지 및 조경 관련 시설,와룡산(헬기장 아래),대구광역시 달서구 용산동 산1,,"온몸근육풀기1, 3단철봉1, 허리돌리기1, 거꾸러매달리기1, 윗몸일으키기(목재)2, 어깨운동(목재)1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.86698603,128.514254,녹지 및 조경 관련 시설,와룡산쌍룡녹색길21(불미골쉼터) ,대구광역시 달서구 이곡동 산1,2011,"역기들기(목재)1, 스트레칭로라1, 롤링웨스트1, 허리돌리기1, 온몸근육풀기1, 윗목일으키기(목재) 3, 허리돌리기2, 3단철봉1, 역기대2, 평행봉, 역기내리기, 하체근육풀기",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.86449202,128.5030099,녹지 및 조경 관련 시설,와룡산 쌍룡녹색길 28,대구광역시 달서구 이곡동 산20-2,,"2단철봉1, 평행봉1, 역기올리기2, 3단팔굽혀펴기1, 상체숙이기1",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.86288342,128.5018702,녹지 및 조경 관련 시설,와룡산 쌍룡녹색길 29,대구광역시 달서구 이곡동 산28,,"윗몸일으키기7, 평행봉1, 3단철봉1, 2단철봉1, 허리돌리기2, 역기올리기1,하체근육풀기(목재)2",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.81766491,128.5015626,녹지 및 조경 관련 시설,대명천 수림지 공원(파크골프),대구광역시 달서구 대천동 699,,"레그프레스1,트리플트위스트1,오버턴스스트레칭1(삭제),롤링웨스트1,스텝사이클1,체어플1, 스트레칭로라1,트윈바디싣업1,핸들웨이트1,크로스컨트리1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.83322975,128.4996906,녹지 및 조경 관련 시설,성서어린이집 옆,대구광역시 달서구 월암동 1-30,,"온몬근육풀기, 윗몸일으키기, 다리풀기",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.83473445,128.525114,녹지 및 조경 관련 시설,출판인쇄벨리출판인쇄정보밸리,대구광역시 달서구 월성동 1794-9,,"파워프레스+풀웨이트,터닝암+사이드스윙,파워싸이클+트위스트",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
3538093617,128.5301585,녹지 및 조경 관련 시설,상화로 완충녹지(나래아파트 812동),도원동 1427,,"온몸+어깨근육풀기1, 허리돌리기+하체흔들기1, 달리기+공중걷기1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.8093379,128.5379915,녹지 및 조경 관련 시설,상화로 완충녹지(사계절아파트 302동),도원동 1438-1,,"온몸+어깨근육풀기1, 허리돌리기+하체흔들기1, 달리기+공중걷기1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.8093901,128.5333245,녹지 및 조경 관련 시설,상화로 완충녹지(한실들마을 512동),도원동 1429-1,,"롤링웨이스트+트윈워밍암1, 크로스컨트리+트위스트1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.8084939,128.5411619,녹지 및 조경 관련 시설,상화로 완충녹지(가람마을 105동),도원동 1439-1,,"양팔줄당기기1, 크로스컨트리+입식사이클1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.8123949,128.5366142,녹지 및 조경 관련 시설,모아엘가 공공공지,상인동 1603,,"워밍암1, 롤링웨이스트1, 크로스컨트리1",대구광역시 달서구 공원녹지과 녹지2팀,2024-05-24
35.806669,128.514781,녹지 및 조경 관련 시설,대진고등학교 옆 등산로,대구광역시 달서구 대곡동 산126,2020,"철봉, 평행봉, 터닝암+푸시웨이트, 윗몸일으키기, 파도타기",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
35.802206,128.523409,녹지 및 조경 관련 시설,대진초등학교 앞 등산로,대구광역시 달서구 대곡동 산152,2021,"허리돌리기+양팔돌리기, 윗몸일으키기+마라톤달리기",대구광역시 달서구 공원녹지과 산림휴양팀,2024-05-24
