,구군,명칭,주소,위도,경도
1037,달서구,송현약국,대구광역시 달서구 구마로 228 ,35.8372531,128.5467398
1038,달서구,배약국,대구광역시 달서구 성당로 287 ,35.8551874,128.5740423
1039,달서구,새종합약국,대구광역시 달서구 와룡로45길 46 ,35.8543384,128.5352028
1040,달서구,미주온누리약국,대구광역시 달서구 이곡공원로 42 ,35.8551446,128.521052
1041,달서구,생명샘약국,대구광역시 달서구 도원로 19 ,35.8087862,128.5364343
1042,달서구,신세계약국,대구광역시 달서구 상화북로 185,35.813991,128.5463104
1043,달서구,타워약국,대구광역시 달서구 달구벌대로 1744 ,35.8593142,128.5638488
1044,달서구,제이약국,대구광역시 달서구 장기로 265 ,35.84349,128.54484
1045,달서구,대곡튼튼약국,대구광역시 달서구 도원로 20 ,35.808002200000004,128.53550421916293
1046,달서구,태화약국,대구광역시 달서구 월배로 316 ,35.8108473,128.5160955
1047,달서구,장기우리약국,대구광역시 달서구 한들로 23 ,35.8466793,128.5278403
1048,달서구,새인산약국,대구광역시 달서구 이곡공원로 24 ,35.8551446,128.521052
1049,달서구,제중약국,대구광역시 달서구 월배로 152 ,35.8172248,128.5296045
1050,달서구,성서명가약국,대구광역시 달서구 이곡서로 73 ,35.8541537,128.5022018
1051,달서구,새경일온누리약국,대구광역시 달서구 학산로 125,35.8312126,128.5354662
1052,달서구,서울약국,대구광역시 달서구 상원로 24 ,35.8157582,128.5341774
1053,달서구,대은약국,대구광역시 달서구 월배로 170 ,35.8172248,128.5296045
1054,달서구,명가약국,대구광역시 달서구 호산로 125 ,35.84321,128.47485
1055,달서구,유공약국,대구광역시 달서구 월곡로 86,35.8102498,128.5456554
1056,달서구,그랜드엠약국,대구광역시 달서구 용산로 141,35.8602994,128.5306306
1057,달서구,원진약국,대구광역시 달서구 구마로 265 ,35.83781385,128.55685599381496
1058,달서구,대우당약국,대구광역시 달서구 성서서로 341 ,35.83047,128.49998
1059,달서구,하늘온누리약국,대구광역시 달서구 상화북로 209 ,35.8116637,128.5317001
1060,달서구,새화성약국,대구광역시 달서구 월배로 329 ,35.8108473,128.5160955
1061,달서구,대림온누리약국,대구광역시 달서구 월배로 71,35.81466585,128.52327083768805
1062,달서구,강산약국,대구광역시 달서구 송현로 103 ,35.8301943,128.5441454
1063,달서구,하나약국,대구광역시 달서구 월배로 218 ,35.8172248,128.5296045
1064,달서구,연합약국,대구광역시 달서구 월곡로 184,35.8102498,128.5456554
1065,달서구,신약국,대구광역시 달서구 월배로 214 ,35.8172248,128.5296045
1066,달서구,성안약국,대구광역시 달서구 도원로 30,35.807176600000005,128.5352944877667
1067,달서구,세원약국,대구광역시 달서구 월배로 169 ,35.8172248,128.5296045
1068,달서구,이곡동산약국,대구광역시 달서구 선원남로 113,35.8573992,128.5012191
1069,달서구,싱싱약국,대구광역시 달서구 계대동문로 30 ,35.8554816,128.4998643
1070,달서구,스마일약국,대구광역시 달서구 달구벌대로 1467 ,35.849362,128.5287227
1071,달서구,죽전해맑은약국,대구광역시 달서구 달구벌대로 1577 ,35.8593142,128.5638488
1072,달서구,월성하나약국,대구광역시 달서구 조암남로 41 ,35.8172967,128.5154884
1073,달서구,화성약국,대구광역시 달서구 월성로 77,35.8313378,128.5304046
1074,달서구,송현 참조은약국,대구광역시 달서구 월배로 402 ,35.8172248,128.5296045
1075,달서구,유창약국,대구광역시 달서구 성서서로 355-1 ,35.83047,128.49998
1076,달서구,마더스약국성서점,대구광역시 달서구 이곡동로 24 ,35.8545947,128.5126404
1077,달서구,성당대성약국,대구광역시 달서구 당산로 39,35.8519808,128.5478786
1078,달서구,삼광온누리약국,대구광역시 달서구 당산로 88 ,35.8519808,128.5478786
1079,달서구,파티마약국,대구광역시 달서구 학산로7길 39 ,35.8319707,128.5312449
1080,달서구,정약국,대구광역시 달서구 송현로 40 ,35.8301943,128.5441454
1081,달서구,원더풀약국,대구광역시 달서구 조암로 48,35.8237427,128.5238566
1082,달서구,자생약국,대구광역시 달서구 두류공원로28길 26,35.8484403,128.5676104
1083,달서구,새 동산약국,대구광역시 달서구 월성로 42 ,35.8313378,128.5304046
1084,달서구,은성약국,대구광역시 달서구 월배로 440,35.8172248,128.5296045
1085,달서구,광장약국,대구광역시 달서구 달구벌대로 1762 ,35.8593142,128.5638488
1086,달서구,은빛약국,대구광역시 달서구 송현로7길 10,35.8182162,128.5463796
1087,달서구,제일약국,대구광역시 달서구 이곡공원로 32,35.8551446,128.521052
1088,달서구,센트로약국,대구광역시 달서구 월배로 219,35.8190224,128.5371731
1089,달서구,다나약국,대구광역시 달서구 구마로 255 ,35.8376552,128.55571665820048
1090,달서구,송현우리약국,대구광역시 달서구 월배로 332 ,35.8108473,128.5160955
1091,달서구,토마토약국,대구광역시 달서구 달구벌대로 1562 ,35.8593142,128.5638488
1092,달서구,미약국,대구광역시 달서구 당산로 89 ,35.8519808,128.5478786
1093,달서구,대곡강산약국,대구광역시 달서구 한실로 65,35.80733725,128.5338353343331
1094,달서구,굿모닝옵티마약국,대구광역시 달서구 와룡로 201 ,35.8435651,128.5370638
1095,달서구,그린약국,대구광역시 달서구 구마로 224 ,35.8372531,128.5467398
1096,달서구,백세약국,대구광역시 달서구 월배로 395,35.8172248,128.5296045
1097,달서구,새대한약국,대구광역시 달서구 성지로 70 ,35.8536943,128.5209947
1098,달서구,사랑플러스약국,대구광역시 달서구 당산로 35,35.8519808,128.5478786
1099,달서구,연금약국,대구광역시 달서구 성서로 419 ,35.857316,128.5074157
1100,달서구,튼튼약국,대구광역시 달서구 조암남로 42,35.81650275,128.51903263572245
1101,달서구,석주약국,대구광역시 달서구 성당로 195 ,35.8551874,128.5740423
1102,달서구,뽕뽕이약국,대구광역시 달서구 장기로 167,35.84349,128.54484
1103,달서구,성서효성약국,대구광역시 달서구 이곡동로 17 ,35.8545947,128.5126404
1104,달서구,옵티마참약국,대구광역시 달서구 조암로 145,35.8201589,128.516748
1105,달서구,뉴현대약국,대구광역시 달서구 월배로 322 ,35.8172248,128.5296045
1106,달서구,월드컵약국,대구광역시 달서구 월배로 432 ,35.8108473,128.5160955
1107,달서구,삼정약국,대구광역시 달서구 달구벌대로 1530,35.8493378,128.5337163
1108,달서구,초록약국,대구광역시 달서구 도원로 29 ,35.8087862,128.5364343
1109,달서구,생약국,대구광역시 달서구 월배로 137,35.8108473,128.5160955
1110,달서구,진약국,대구광역시 달서구 월배로11길 14,35.8134556,128.5204734
1111,달서구,햇살약국,대구광역시 달서구 용산로24길 87 ,35.8490339,128.534839
1112,달서구,신애약국,대구광역시 달서구 월배로 14 ,35.8172248,128.5296045
1113,달서구,연세중앙약국,대구광역시 달서구 야외음악당로 199,35.8442806,128.5525435
1114,달서구,서부약국,대구광역시 달서구 구마로 262,35.8370896,128.5565081573429
1115,달서구,은약국,대구광역시 달서구 상인서로 103-6,35.813693,128.5458598
1116,달서구,현약국,대구광역시 달서구 월배로 141 ,35.8172248,128.5296045
1117,달서구,보민약국,대구광역시 달서구 월배로 138 ,35.8172248,128.5296045
1118,달서구,성서까치약국,대구광역시 달서구 이곡공원로 12,35.8553043,128.5086871
1119,달서구,장기참좋은약국,대구광역시 달서구 장기로 268 ,35.84349,128.54484
1120,달서구,태양약국,대구광역시 달서구 월배로 63 ,35.8108473,128.5160955
1121,달서구,다은약국,대구광역시 달서구 월배로 106 ,35.8172248,128.5296045
1122,달서구,대동한마음약국,대구광역시 달서구 상화북로 101 ,35.813991,128.5463104
1123,달서구,수정약국,대구광역시 달서구 상화로 300-21 ,35.8090629,128.5175569
1124,달서구,바오로약국,대구광역시 달서구 조암로 28,35.8237427,128.5238566
1125,달서구,손주약국,대구광역시 달서구 월배로 100 ,35.8172248,128.5296045
1126,달서구,유니약국,대구광역시 달서구 조암로 4 ,35.8201589,128.516748
1127,달서구,늘편한약국,대구광역시 달서구 학산로7길 67 ,35.8319707,128.5312449
1128,달서구,건강한약국,대구광역시 달서구 학산로7길 5 ,35.8319707,128.5312449
1129,달서구,바른약국,대구광역시 달서구 조암로 24 ,35.8201589,128.516748
1130,달서구,은솔약국,대구광역시 달서구 조암남로 158,35.8167769,128.517739
1131,달서구,애플약국,대구광역시 달서구 진천로 93,35.8100628,128.5274016
1132,달서구,평화약국,대구광역시 달서구 와룡로 218,35.8542967,128.5373379
1133,달서구,연세약국,대구광역시 달서구 야외음악당로 201,35.8442806,128.5525435
1134,달서구,빛에약국,대구광역시 달서구 달구벌대로 1282,35.8593142,128.5638488
1135,달서구,만보약국,대구광역시 달서구 월배로 113,35.8172248,128.5296045
1136,달서구,새밝은약국,대구광역시 달서구 월배로 233 ,35.8108473,128.5160955
1137,달서구,참좋은약국,대구광역시 달서구 당산로 94 ,35.8519808,128.5478786
1138,달서구,올리브약국,대구광역시 달서구 비슬로 2720 ,35.8059832,128.5057059
1139,달서구,혜안약국,대구광역시 달서구 진천로 117,35.8100628,128.5274016
1140,달서구,효성약국,대구광역시 달서구 달구벌대로 1728 ,35.8593142,128.5638488
1141,달서구,용산현대약국,대구광역시 달서구 용산로 226,35.848186,128.530687
1142,달서구,우리약국,대구광역시 달서구 월배로 58,35.8172248,128.5296045
1143,달서구,우리함께약국,대구광역시 달서구 달구벌대로 1690,35.8593142,128.5638488
1144,달서구,수약국,대구광역시 달서구 상인로 14,35.8103884,128.5503246
1145,달서구,송현동산약국,대구광역시 달서구 월배로 489 ,35.83674345,128.55636841555997
1146,달서구,대성약국,대구광역시 달서구 월배로 130 ,35.8172248,128.5296045
1147,달서구,황소약국,대구광역시 달서구 성서로 420,35.857316,128.5074157
1148,달서구,상인약국,대구광역시 달서구 월곡로 260,35.8102498,128.5456554
1149,달서구,송현한마음약국,대구광역시 달서구 월배로 379,35.8108473,128.5160955
1150,달서구,마루약국,대구광역시 달서구 조암로 1,35.8201589,128.516748
1151,달서구,성서종합약국,대구광역시 달서구 계대동문로 120 ,35.8554816,128.4998643
1152,달서구,성보약국,대구광역시 달서구 야외음악당로39길 65 ,35.8550368,128.552805
1153,달서구,연세에스약국,대구광역시 달서구 야외음악당로 201,35.8442806,128.5525435
1154,달서구,지혜약국,대구광역시 달서구 도원로 30,35.807176600000005,128.5352944877667
1155,달서구,정문약국,대구광역시 달서구 감삼북길 130 ,35.8520108,128.5472903
1156,달서구,성서용산약국,대구광역시 달서구 성지로 68 ,35.8536943,128.5209947
1157,달서구,유안약국,대구광역시 달서구 월배로 18 ,35.8172248,128.5296045
1158,달서구,킴스약국,대구광역시 달서구 월배로 400 ,35.8172248,128.5296045
1159,달서구,편한약국,대구광역시 달서구 달구벌대로 1525,35.8593142,128.5638488
1160,달서구,21세기약국,대구광역시 달서구 성지로 78 ,35.8536943,128.5209947
1161,달서구,가나약국,대구광역시 달서구 월배로 175,35.8172248,128.5296045
1162,달서구,다온약국,대구광역시 달서구 달서대로 65-25,35.8515508,128.4920919
1163,달서구,고은약국,대구광역시 달서구 조암남로 38 ,35.8172967,128.5154884
1164,달서구,오성약국,대구광역시 달서구 월곡로26길 33 ,35.8086574,128.5493781
1165,달서구,플러스약국,대구광역시 달서구 조암로 149,35.8201589,128.516748
1166,달서구,달구벌약국,대구광역시 달서구 진천로 92,35.8172735,128.5228774
1167,달서구,평화온누리약국,대구광역시 달서구 월배로 120,35.8161558,128.5304099
1168,달서구,준약국,대구광역시 달서구 명덕로 23 ,35.8614111,128.5727327
1169,달서구,대곡메디약국,대구광역시 달서구 갈밭로 6,35.800854,128.53260871669025
1170,달서구,행복한약국,대구광역시 달서구 와룡로41길 11,35.8508004,128.5351306
1171,달서구,꿈나무약국,대구광역시 달서구 한실로6길 98,35.8032967,128.5283612
1172,달서구,참약국,대구광역시 달서구 달구벌대로 1545,35.8593142,128.5638488
1173,달서구,중앙약국,대구광역시 달서구 한실로 89,35.8086517,128.5272744
1174,달서구,은민약국,대구광역시 달서구 월배로11길 32,35.8134556,128.5204734
1175,달서구,참조은약국,대구광역시 달서구 이곡동로 31 ,35.8545947,128.5126404
1176,달서구,계명지하철약국,대구광역시 달서구 달구벌대로 1014,35.8593142,128.5638488
1177,달서구,두류약국,대구광역시 달서구 달구벌대로 1814,35.8593142,128.5638488
1178,달서구,성서약국,대구광역시 달서구 달구벌대로 1158,35.8593142,128.5638488
1179,달서구,메디칼중앙약국,대구광역시 달서구 달구벌대로 1015,35.8593142,128.5638488
1180,달서구,모아약국,대구광역시 달서구 도원로 36,35.8087862,128.5364343
1181,달서구,센텀약국,대구광역시 달서구 월배로 168,35.8172248,128.5296045
1182,달서구,건강드림약국,대구광역시 달서구 월배로 397,35.8108473,128.5160955
1183,달서구,다나은약국,대구광역시 달서구 월배로 196,35.8172248,128.5296045
1184,달서구,약손약국,대구광역시 달서구 월배로 164,35.8108473,128.5160955
1185,달서구,대학당약국,대구광역시 달서구 감삼북길 63,35.8520108,128.5472903
1186,달서구,월드약국,대구광역시 달서구 와룡로 169,35.8435651,128.5370638
1187,달서구,맘약국,대구광역시 달서구 조암로 39,35.8201589,128.516748
1188,달서구,시원약국,대구광역시 달서구 송현로 42,35.8301943,128.5441454
1189,달서구,더편한약국,대구광역시 달서구 월배로 93,35.8144029,128.52482087179737
1190,달서구,서남중앙약국,대구광역시 달서구 달구벌대로 1647,35.8593142,128.5638488
1191,달서구,수미약국,대구광역시 달서구 월배로 473,35.8108473,128.5160955
1192,달서구,초이스약국,대구광역시 달서구 한실로 69,35.80727605,128.53426317846504
1193,달서구,더조은약국,대구광역시 달서구 한실로 67,35.8073076,128.53404655
1194,달서구,감삼시티약국,대구광역시 달서구 달구벌대로 1666,35.8593142,128.5638488
1195,달서구,해봄약국,대구광역시 달서구 송현로7길 26,35.8182162,128.5463796
1196,달서구,세계약국,대구광역시 달서구 달구벌대로 1571,35.8593142,128.5638488
1197,달서구,대광약국,대구광역시 달서구 조암로 16,35.8201589,128.516748
1198,달서구,성당수약국,대구광역시 달서구 장기로 140,35.84349,128.54484
1199,달서구,천사약국,대구광역시 달서구 월곡로 379,35.82206,128.53402
1200,달서구,본리선약국,대구광역시 달서구 와룡로 138,35.8435651,128.5370638
1201,달서구,선한약국,대구광역시 달서구 조암남로32길 30 ,35.8187152,128.5152352
1202,달서구,죽전하나약국,대구광역시 달서구 달구벌대로 1565,35.8593142,128.5638488
1203,달서구,건약국,대구광역시 달서구 상원로 128 ,35.8199497,128.5305219
1204,달서구,새희망약국,대구광역시 달서구 조암로 42,35.8201589,128.516748
1205,달서구,죽전약손약국,대구광역시 달서구 장기로 225,35.84349,128.54484
1206,달서구,민트약국,대구광역시 달서구 조암로 29,35.8201589,128.516748
1207,달서구,도담시청약국,대구광역시 달서구 달구벌대로 1664,35.8593142,128.5638488
1208,달서구,두류경북약국,대구광역시 달서구 달구벌대로 1760,35.8593142,128.5638488
1209,달서구,부강약국,대구광역시 달서구 계대동문로 106,35.8554816,128.4998643
1210,달서구,초코약국,대구광역시 달서구 진천로 77,35.8100628,128.5274016
1211,달서구,포레약국,대구광역시 달서구 달구벌대로 1624,35.8593142,128.5638488
1212,달서구,잘짓는약국,대구광역시 달서구 달구벌대로 1653,35.8593142,128.5638488
1213,달서구,시민약국,대구광역시 달서구 월배로 204,35.8181418,128.5359978
1214,달서구,해든약국,대구광역시 달서구 달구벌대로 1726,35.8593142,128.5638488
1215,달서구,현샘약국,대구광역시 달서구 달구벌대로251길 33,35.8541204,128.5049533
1216,달서구,봄약국,대구광역시 달서구 구마로 218,35.8372531,128.5467398
1217,달서구,성모약국,대구광역시 달서구 월배로 119,35.8172248,128.5296045
1218,달서구,본리사랑약국,대구광역시 달서구 장기로 217,35.84349,128.54484
1219,달서구,상인역4번출구 무궁화약국,대구광역시 달서구 월곡로 269,35.82206,128.53402
1220,달서구,성서수약국,대구광역시 달서구 달구벌대로 1015,35.8593142,128.5638488
1221,달서구,위드팜새동안약국,대구광역시 달서구 달구벌대로203길 6,35.8544491,128.4785452
1222,달서구,동산약국,대구광역시 달서구 야외음악당로39동길 32,35.8555515,128.554837
1223,달서구,태극약국,대구광역시 달서구 구마로12길 93,35.8332072,128.5338048
1224,달서구,본리심야약국,대구광역시 달서구 용산로 52,35.848186,128.530687
1225,달서구,상인사랑약국,대구광역시 달서구 월배로 199,35.8172248,128.5296045
1226,달서구,편안한약국,대구광역시 달서구 달구벌대로205길 7,35.853903,128.4785808
1227,달서구,강창역약국,대구광역시 달서구 달구벌대로 1014,35.8593142,128.5638488
1228,달서구,올약국,대구광역시 달서구 장기로 193,35.84349,128.54484
1229,달서구,대형약국,대구광역시 달서구 달구벌대로205길 16,35.853903,128.4785808
1230,달서구,새로운약국,대구광역시 달서구 달구벌대로205길 11,35.853903,128.4785808
1231,달서구,열린정문약국,대구광역시 달서구 달구벌대로203길 6,35.8544491,128.4785452
1232,달서구,소림약국,대구광역시 달서구 상인서로 39,35.813693,128.5458598
1233,달서구,계대동문약국,대구광역시 달서구 계대동문로 2,35.8554816,128.4998643
1234,달서구,준진약국,대구광역시 달서구 조암남로32길 40,35.8187152,128.5152352
1235,달서구,이룸약국,대구광역시 달서구 와룡로 206,35.8435651,128.5370638
1236,달서구,정담약국,대구광역시 달서구 월배로 62 ,35.813249299999995,128.52129566536215
1237,남구,신세안약국,대구광역시 남구 대명로 298 ,35.8437619,128.5872112
1238,남구,경애약국,대구광역시 남구 대봉로17길 6 ,0.0,0.0
1239,남구,달성약국,대구광역시 남구 양지로 12,35.8511341,128.577979
1240,남구,부산약국,대구광역시 남구 대명로 125 ,35.8391727,128.5738617
1241,남구,새제일약국,대구광역시 남구 중앙대로31길 167 ,35.8512541,128.5861679
1242,남구,명당약국,대구광역시 남구 봉덕로 123 ,0.0,0.0
1243,남구,유일약국,대구광역시 남구 양지로 20-4 ,35.8511341,128.577979
1244,남구,동제약국,대구광역시 남구 중앙대로 160 ,35.8449144,128.5904568
1245,남구,주경약국,대구광역시 남구 대경길 63-1 ,35.8473567,128.5727247
1246,남구,대동약국,대구광역시 남구 대명로 27-1 ,35.83857715,128.56053200000002
1247,남구,미리내약국,대구광역시 남구 앞산순환로 675 ,35.8331169,128.5874864
1248,남구,영화약국,대구광역시 남구 큰골길 75 ,35.83743,128.57806
1249,남구,마리아약국,대구광역시 남구 두류공원로19길 8-1 ,0.0,0.0
1250,남구,남대구약국,대구광역시 남구 대명로 297-1 ,35.8437619,128.5872112
1251,남구,대학약국,대구광역시 남구 중앙대로 125 ,35.8449144,128.5904568
1252,남구,효성약국,대구광역시 남구 신촌길 57,35.8383883,128.6031363
1253,남구,매일인터넷약국,대구광역시 남구 효성중앙길 14 ,35.835983,128.6021377
1254,남구,남경북약국,대구광역시 남구 이천로 40 ,35.8430651,128.5981492
1255,남구,광장약국,대구광역시 남구 대명로 140,35.8402271,128.5799587
1256,남구,수정약국,대구광역시 남구 두류공원로17길 36 ,35.8444104,128.5682256
1257,남구,온누리대학약국,대구광역시 남구 두류공원로17길 16 ,35.8444104,128.5682256
1258,남구,새매일약국,대구광역시 남구 대명서로 109 ,35.8323634,128.5592655
1259,남구,한사랑약국,대구광역시 남구 대명로 26 ,35.837906700000005,128.56033585
1260,남구,대학당약국,대구광역시 남구 중앙대로29길 27 ,35.84601,128.5882075
1261,남구,온누리동일약국,대구광역시 남구 두류공원로17길 16 ,35.8444104,128.5682256
1262,남구,장안약국,대구광역시 남구 두류공원로 18-1 ,35.842484,128.5717265
1263,남구,플러스약국,대구광역시 남구 중앙대로 230 ,35.8449144,128.5904568
1264,남구,우리약국,대구광역시 남구 성당로 200-2 ,35.8425993,128.5613922
1265,남구,대명동산약국,대구광역시 남구 명덕로 70 ,35.8578561,128.5794223
1266,남구,강약국,대구광역시 남구 중앙대로29길 29 ,35.84601,128.5882075
1267,남구,이천메디칼약국,대구광역시 남구 명덕로 326 ,35.8551952,128.6024703
1268,남구,새명약국,대구광역시 남구 봉덕로 73 ,0.0,0.0
1269,남구,새건강약국,대구광역시 남구 성당로 200-1 ,35.8425993,128.5613922
1270,남구,보명당약국,대구광역시 남구 봉덕로 77 ,0.0,0.0
1271,남구,영선제일약국,대구광역시 남구 중앙대로48길 3 ,35.852444,128.5924065
1272,남구,안지랑약국,대구광역시 남구 대명로 180 ,35.8402271,128.5799587
1273,남구,하나로약국,대구광역시 남구 중앙대로 228 ,35.8449144,128.5904568
1274,남구,은행약국,대구광역시 남구 성당로 206 ,35.8425993,128.5613922
1275,남구,미래약국,대구광역시 남구 성당로 152-1,35.8425993,128.5613922
1276,남구,메디칼하나약국,대구광역시 남구 성당로 166 ,35.8425993,128.5613922
1277,남구,대진약국,대구광역시 남구 두류공원로17길 38 ,35.8444104,128.5682256
1278,남구,우리들약국,대구광역시 남구 대명로 216 ,35.8402271,128.5799587
1279,남구,백세약국,대구광역시 남구 성당로 204 ,35.8425993,128.5613922
1280,남구,지혜약국,대구광역시 남구 두류공원로 26 ,35.842484,128.5717265
1281,남구,뉴드림약국,대구광역시 남구 대명로 155 ,35.8402271,128.5799587
1282,남구,프라자약국,대구광역시 남구 대명로 116 ,35.8402271,128.5799587
1283,남구,대구약국,대구광역시 남구 두류공원로 22 ,35.842484,128.5717265
1284,남구,용지온누리약국,대구광역시 남구 효성로 84 ,35.8371373,128.5990219
1285,남구,솔약국,대구광역시 남구 월배로 482 ,35.8308193,128.5515522
1286,남구,행복약국,대구광역시 남구 월배로 474,35.8308193,128.5515522
1287,남구,새봄약국,대구광역시 남구 명덕시장길 51 ,35.8457656,128.5879912
1288,남구,열린미래약국,대구광역시 남구 백의1길 48 ,0.0,0.0
1289,남구,새조은약국,대구광역시 남구 명덕시장길 48 ,35.8457656,128.5879912
1290,남구,열린약국,대구광역시 남구 대명로 162-1 ,35.8402271,128.5799587
1291,남구,안지약국,대구광역시 남구 대명로 174 ,35.8402271,128.5799587
1292,남구,금비약국,대구광역시 남구 이천로19길 15-2 ,35.8502915,128.5953172
1293,남구,수플러스온누리약국,대구광역시 남구 대명로 124 ,35.8392727,128.5651714
1294,남구,달성곽약국,대구광역시 남구 월배로 470 ,35.8308193,128.5515522
1295,남구,메디팜사랑약국,대구광역시 남구 대명로 72 ,35.8402271,128.5799587
1296,남구,새소망약국,대구광역시 남구 대명남로 91 ,35.83491,128.5687085
1297,남구,한아름약국,대구광역시 남구 대명로 135,35.8402271,128.5799587
1298,남구,관문약국,대구광역시 남구 대명서로 165,35.8323634,128.5592655
1299,남구,애플약국,대구광역시 남구 대명로 290-1,35.8402271,128.5799587
1300,남구,드림약국,대구광역시 남구 명덕시장길 87-16 ,35.8457656,128.5879912
1301,남구,신정문약국,대구광역시 남구 중앙대로29길 28 ,35.84601,128.5882075
1302,남구,신대학약국,대구광역시 남구 명덕시장길 87-17 ,35.8457656,128.5879912
1303,남구,행복한약국,대구광역시 남구 중앙대로31길 203 ,35.8465946,128.589112
1304,남구,청마약국,대구광역시 남구 명덕시장길 50,35.8457656,128.5879912
1305,남구,영남약국,대구광역시 남구 중앙대로29길 33 ,35.84601,128.5882075
1306,남구,온누리김약국,대구광역시 남구 영선길 28,35.8535393,128.5949711
1307,남구,모자약국,대구광역시 남구 대명로 228 ,35.8402271,128.5799587
1308,남구,새성모약국,대구광역시 남구 중앙대로42길 36 ,35.8508517,128.593275
1309,남구,동아약국,대구광역시 남구 명덕로 322,35.8551952,128.6024703
1310,남구,세계로약국,대구광역시 남구 두류공원로17길 40,35.8444104,128.5682256
1311,남구,서약국,대구광역시 남구 현충로 99,35.8428494,128.5800114
1312,남구,다온약국,대구광역시 남구 봉덕로 90,0.0,0.0
1313,남구,한빛약국,대구광역시 남구 월배로 468,35.8308193,128.5515522
1314,남구,초록약국,대구광역시 남구 중앙대로 240,35.8449144,128.5904568
1315,남구,대학천사약국,대구광역시 남구 두류공원로19길 31,0.0,0.0
1316,남구,정인약국,대구광역시 남구 명덕로 164-1 ,35.8578561,128.5794223
1317,남구,백일온누리약국,대구광역시 남구 대명로 12,35.8375925,128.55880584232972
1318,남구,평화약국,대구광역시 남구 두류공원로17길 32,35.8444104,128.5682256
1319,남구,손약국,대구광역시 남구 중앙대로29길 31 ,35.84601,128.5882075
1320,남구,장원약국,대구광역시 남구 백의1길 50,0.0,0.0
1321,남구,성모약국,대구광역시 남구 두류공원로17길 39,35.8444104,128.5682256
1322,남구,참열린약국,대구광역시 남구 두류공원로17길 28,35.8444104,128.5682256
1323,남구,민애약국,대구광역시 남구 봉덕로 17 ,0.0,0.0
1324,남구,햇살약국,대구광역시 남구 대명로 65,35.8402271,128.5799587
1325,남구,정성약국,대구광역시 남구 중앙대로29길 25,35.84601,128.5882075
1326,남구,제일약국,대구광역시 남구 명덕시장길 53,35.8457656,128.5879912
1327,남구,남문약국,대구광역시 남구 명덕시장길 45 ,35.8457656,128.5879912
1328,남구,명보약국,대구광역시 남구 중앙대로22길 179,35.8427428,128.5944756
1329,남구,미소약국,대구광역시 남구 월배로 468,35.8308193,128.5515522
1330,남구,다사랑약국,대구광역시 남구 명덕로 140,35.8578561,128.5794223
1331,남구,건강약국,대구광역시 남구 대명로 205,35.8402271,128.5799587
1332,남구,정문약국,대구광역시 남구 성당로 170-2,35.8425993,128.5613922
1333,남구,미소온누리약국,대구광역시 남구 성당로 222,35.8425993,128.5613922
1334,남구,대명약국,대구광역시 남구 대명로 66,35.8402271,128.5799587
1335,남구,밝은온누리약국,대구광역시 남구 대명로 304,35.8402271,128.5799587
1336,남구,기린약국,대구광역시 남구 신촌길 57,35.8383883,128.6031363
1337,남구,봉덕정약국,대구광역시 남구 대봉로 61,35.841717,128.6042255
1338,남구,초이스약국,대구광역시 남구 대명로 6,35.8373367,128.5582260689284
1339,남구,다솜약국,대구광역시 남구 대명로 123,35.8402271,128.5799587
1340,남구,즐거운약국,대구광역시 남구 성당로 182-1,35.8425993,128.5613922
1341,남구,민약국,대구광역시 남구 효성로 80,35.8371373,128.5990219
1342,남구,뉴(NEW) 남대구약국,대구광역시 남구 중앙대로 200,35.850674999999995,128.59101904982424
1343,남구,대명드림약국,대구광역시 남구 대명로 86,35.8402271,128.5799587
1344,남구,위드팜다올약국,대구광역시 남구 백의1길 30-10,0.0,0.0
1345,남구,다담약국,대구광역시 남구 중앙대로 151,35.8449144,128.5904568
1346,군위군,정다운약국,대구광역시 군위군 우보면 이화길 133,36.1956122,128.6646554
1347,군위군,경북약국,대구광역시 군위군 군위읍 중앙길 89,36.2459784,128.5680187
1348,군위군,백세약국,대구광역시 군위군 군위읍 중앙길 72,36.2459784,128.5680187
1349,군위군,대구약국,대구광역시 군위군 군위읍 중앙길 88,36.2459784,128.5680187
1350,군위군,만민약국,대구광역시 군위군 의흥면 읍내길 54,36.1747812,128.7181904
1351,군위군,덕화약국,대구광역시 군위군 효령면치산효령로2385- 9,0.0,0.0
1352,군위군,화성약국,대구광역시 군위군 군위읍 동서1길 17-9,0.0,0.0
1353,군위군,우리약국,대구광역시 군위군 군위읍 동서길 37,0.0,0.0
